# p31mv_majority: settled base states, one per line.
# base_state<TAB>seconds<TAB>base_mask<TAB>break -- every one RESULT UNSAT (no witness).
# host p31_minus1v.bits, base {0 1 2 3 12}, base_states 8031.
# This file IS the record: done/ is resumption state and untracked.
# Written by sweep_snapshot.sh; rebuild done/ with sweep_rehydrate.sh p31mv_majority.
853	163.664	947	0 2
854	103.430	947	0 2
855	196.018	947	0 2
856	40.268	947	0 2
857	59.349	947	0 2
858	146.130	947	0 2
859	113.758	947	0 2
860	77.324	947	0 2
861	166.531	947	0 2
862	104.056	947	0 2
863	130.408	947	0 2
864	24.969	947	0 2
865	54.083	947	0 2
866	149.961	947	0 2
867	71.218	947	0 2
868	66.766	947	0 2
869	53.243	947	0 2
870	1217.829	947	
871	83.501	947	0 2
872	82.874	947	0 2
873	184.124	947	0 2
874	64.479	947	0 2
875	79.631	947	0 2
876	170.222	947	0 2
877	107.991	947	0 2
878	134.452	947	0 2
879	218.940	947	0 2
880	70.789	947	0 2
881	120.391	947	0 2
882	198.765	947	0 2
883	51.951	947	0 2
884	146.597	947	0 2
885	110.553	947	0 2
886	8.175	947	0 2
887	90.957	947	0 2
888	50.066	947	
889	16.492	947	0 2
890	65.266	947	
891	58.315	947	0 2
892	68.851	947	0 2
893	22.956	947	0 2
894	14.575	947	0 2
895	125.581	947	0 2
896	23.068	947	0 2
897	16.582	947	
898	87.644	947	0 2
899	120.392	947	0 2
900	23.510	947	0 2
901	72.956	947	0 2
902	51.031	947	0 2
903	56.711	947	0 2
904	20.987	947	0 2
905	138.936	947	0 2
906	108.102	947	0 2
907	22.872	947	0 2
908	165.007	947	0 2
909	70.319	947	0 2
910	15.086	947	0 2
911	101.567	947	0 2
912	114.207	947	0 2
913	35.672	947	0 2
914	85.025	947	0 2
915	70.429	947	0 2
916	134.193	947	0 2
917	54.277	947	0 2
918	25.378	947	0 2
919	124.577	947	0 2
920	30.313	947	0 2
921	190.203	947	0 2
922	78.837	947	0 2
923	77.403	947	0 2
924	54.243	947	0 2
925	151.033	947	0 2
926	147.855	947	0 2
927	101.808	947	0 2
928	157.319	947	0 2
929	76.158	947	
930	147.661	947	0 2
931	178.371	947	0 2
932	178.543	947	0 2
933	89.409	947	0 2
934	96.547	947	0 2
935	80.497	947	0 2
936	24.115	947	0 2
937	41.123	947	0 2
938	48.528	947	0 2
939	61.131	947	0 2
940	41.525	947	0 2
941	86.259	947	0 2
942	31.730	947	0 2
943	32.686	947	0 2
944	64.414	947	0 2
945	102.678	947	0 2
946	72.314	947	0 2
947	39.070	947	0 2
948	81.964	947	0 2
949	78.160	947	0 2
950	36.197	947	0 2
951	62.132	947	0 2
952	73.406	947	0 2
953	99.843	947	0 2
954	75.694	947	
955	91.810	947	0 2
956	82.717	947	0 2
957	60.146	947	0 2
958	66.500	947	0 2
959	66.684	947	0 2
960	148.985	947	
961	62.507	947	0 2
962	129.224	947	0 2
963	106.901	947	0 2
964	107.144	947	0 2
965	65.713	947	0 2
966	129.062	947	0 2
967	114.337	947	0 2
968	156.387	947	0 2
969	150.228	947	0 2
970	138.468	947	0 2
971	104.805	947	0 2
972	86.485	947	0 2
973	152.660	947	
974	69.794	947	0 2
975	134.912	947	0 2
976	154.651	947	0 2
977	215.008	947	0 2
978	136.824	947	0 2
979	42.997	947	0 2
980	49.429	947	0 2
981	100.991	947	0 2
982	62.509	947	0 2
983	99.129	947	0 2
984	110.517	947	0 2
985	64.782	947	0 2
986	64.494	947	0 2
987	59.162	947	0 2
988	120.805	947	0 2
989	81.324	947	0 2
990	72.768	947	0 2
991	68.838	947	0 2
992	44.539	947	0 2
993	116.338	947	0 2
994	138.387	947	
995	71.529	947	0 2
996	136.915	947	0 2
997	81.269	947	0 2
998	43.977	947	0 2
999	114.498	947	0 2
1000	111.594	947	0 2
1001	51.360	947	0 2
1002	62.356	947	
1003	110.981	947	0 2
1004	40.430	947	0 2
1005	63.764	947	0 2
1006	106.536	947	0 2
1007	122.876	947	0 2
1008	19.040	947	0 2
1009	46.186	947	0 2
1010	92.111	947	
1011	35.139	947	
1012	77.078	947	0 2
1013	130.570	947	0 2
1014	49.403	947	0 2
1015	109.173	947	0 2
1016	100.309	947	0 2
1017	36.471	947	0 2
1018	44.817	947	0 2
1019	154.430	947	0 2
1020	56.825	947	0 2
1021	63.880	947	0 2
1022	86.007	947	0 2
1023	131.050	947	0 2
1024	75.100	947	0 2
1025	98.043	947	0 2
1026	59.610	947	0 2
1027	91.139	947	0 2
1028	100.885	947	0 2
1029	54.065	947	0 2
1030	82.462	947	0 2
1031	86.782	947	0 2
1032	115.193	947	0 2
1033	128.943	947	0 2
1034	138.414	947	0 2
1035	119.672	947	0 2
1036	163.019	947	0 2
1037	104.835	947	0 2
1038	155.203	947	0 2
1039	215.170	947	0 2
1040	151.247	947	0 2
1041	259.859	947	0 2
1042	106.442	947	0 2
1043	109.980	947	0 2
1044	70.426	947	0 2
1045	105.706	947	0 2
1046	58.856	947	0 2
1047	38.485	947	0 2
1048	52.822	947	0 2
1049	134.312	947	
1050	14.146	947	0 2
1051	22.557	947	0 2
1052	45.961	947	0 2
1053	41.087	947	0 2
1054	131.865	947	0 2
1055	84.991	947	
1056	46.819	947	0 2
1057	132.387	947	0 2
1058	80.842	947	0 2
1059	122.989	947	0 2
1060	36.299	947	0 2
1061	49.528	947	0 2
1062	19.080	947	0 2
1063	79.132	947	0 2
